,age,duree_paiement,taux,duree_rente,type_prime,produit
755,55,7,0.05567564792856906,4,MENSUEL,NSIA-ETUDES
756,56,7,0.05613670878029399,4,MENSUEL,NSIA-ETUDES
757,57,7,0.056686119217383195,4,MENSUEL,NSIA-ETUDES
758,58,7,0.057310899185640383,4,MENSUEL,NSIA-ETUDES
759,59,7,0.05801456540064834,4,MENSUEL,NSIA-ETUDES
760,60,7,0.058777735991661806,4,MENSUEL,NSIA-ETUDES
761,26,8,0.04380971062916531,4,MENSUEL,NSIA-ETUDES
762,27,8,0.04384277097569613,4,MENSUEL,NSIA-ETUDES
763,28,8,0.04387941184471287,4,MENSUEL,NSIA-ETUDES
764,29,8,0.043921899242529816,4,MENSUEL,NSIA-ETUDES
765,30,8,0.043971686889911696,4,MENSUEL,NSIA-ETUDES
766,31,8,0.04403232088175899,4,MENSUEL,NSIA-ETUDES
767,32,8,0.044108117502456926,4,MENSUEL,NSIA-ETUDES
768,33,8,0.04419828522709055,4,MENSUEL,NSIA-ETUDES
769,34,8,0.044302407423543654,4,MENSUEL,NSIA-ETUDES
770,35,8,0.04441831807582773,4,MENSUEL,NSIA-ETUDES
771,36,8,0.04455048851576394,4,MENSUEL,NSIA-ETUDES
772,37,8,0.04469911748769974,4,MENSUEL,NSIA-ETUDES
773,38,8,0.04486745980518579,4,MENSUEL,NSIA-ETUDES
774,39,8,0.045055873759930705,4,MENSUEL,NSIA-ETUDES
775,40,8,0.04526269579400135,4,MENSUEL,NSIA-ETUDES
776,41,8,0.04548503443228484,4,MENSUEL,NSIA-ETUDES
777,42,8,0.04571547104659605,4,MENSUEL,NSIA-ETUDES
778,43,8,0.045953625763691226,4,MENSUEL,NSIA-ETUDES
779,44,8,0.04619534136159343,4,MENSUEL,NSIA-ETUDES
780,45,8,0.046438483683003885,4,MENSUEL,NSIA-ETUDES
781,46,8,0.046680387338561564,4,MENSUEL,NSIA-ETUDES
782,47,8,0.046922798337995016,4,MENSUEL,NSIA-ETUDES
783,48,8,0.047170085940084844,4,MENSUEL,NSIA-ETUDES
784,49,8,0.047426582676235236,4,MENSUEL,NSIA-ETUDES
785,50,8,0.04769689465827635,4,MENSUEL,NSIA-ETUDES
786,51,8,0.04798878071595374,4,MENSUEL,NSIA-ETUDES
787,52,8,0.04830725749259421,4,MENSUEL,NSIA-ETUDES
788,53,8,0.04866131752328488,4,MENSUEL,NSIA-ETUDES
789,54,8,0.049062563911010576,4,MENSUEL,NSIA-ETUDES
790,55,8,0.049523228930544644,4,MENSUEL,NSIA-ETUDES
791,56,8,0.050059781406481284,4,MENSUEL,NSIA-ETUDES
792,57,8,0.05069103057524616,4,MENSUEL,NSIA-ETUDES
793,58,8,0.05140542340554103,4,MENSUEL,NSIA-ETUDES
794,59,8,0.052205329091030345,4,MENSUEL,NSIA-ETUDES
795,60,8,0.05307032903658842,4,MENSUEL,NSIA-ETUDES
796,26,9,0.03851785721584346,4,MENSUEL,NSIA-ETUDES
797,27,9,0.03855636035833876,4,MENSUEL,NSIA-ETUDES
798,28,9,0.038599552063057936,4,MENSUEL,NSIA-ETUDES
799,29,9,0.03864976575891435,4,MENSUEL,NSIA-ETUDES
800,30,9,0.03870842837006035,4,MENSUEL,NSIA-ETUDES
801,31,9,0.03877918784061222,4,MENSUEL,NSIA-ETUDES
802,32,9,0.03886645876561246,4,MENSUEL,NSIA-ETUDES
803,33,9,0.038969775242590064,4,MENSUEL,NSIA-ETUDES
804,34,9,0.03908894570954636,4,MENSUEL,NSIA-ETUDES
805,35,9,0.039221724622698684,4,MENSUEL,NSIA-ETUDES
806,36,9,0.03937246706129706,4,MENSUEL,NSIA-ETUDES
807,37,9,0.03954123483892816,4,MENSUEL,NSIA-ETUDES
808,38,9,0.039730945422648455,4,MENSUEL,NSIA-ETUDES
809,39,9,0.03994139266600132,4,MENSUEL,NSIA-ETUDES
810,40,9,0.04017038733194355,4,MENSUEL,NSIA-ETUDES
811,41,9,0.040414731542469676,4,MENSUEL,NSIA-ETUDES
812,42,9,0.04066702439212019,4,MENSUEL,NSIA-ETUDES
813,43,9,0.04092698672323451,4,MENSUEL,NSIA-ETUDES
814,44,9,0.04119096093624929,4,MENSUEL,NSIA-ETUDES
815,45,9,0.041457154021283256,4,MENSUEL,NSIA-ETUDES
816,46,9,0.04172328864422962,4,MENSUEL,NSIA-ETUDES
817,47,9,0.041991397395570854,4,MENSUEL,NSIA-ETUDES
818,48,9,0.042265824195722675,4,MENSUEL,NSIA-ETUDES
819,49,9,0.04255188256947805,4,MENSUEL,NSIA-ETUDES
820,50,9,0.04285635441107067,4,MENSUEL,NSIA-ETUDES
821,51,9,0.04318849036086922,4,MENSUEL,NSIA-ETUDES
822,52,9,0.043554671780390936,4,MENSUEL,NSIA-ETUDES
823,53,9,0.04396400474283612,4,MENSUEL,NSIA-ETUDES
824,54,9,0.04442897080306056,4,MENSUEL,NSIA-ETUDES
825,55,9,0.0449605803416761,4,MENSUEL,NSIA-ETUDES
826,56,9,0.045575021017375685,4,MENSUEL,NSIA-ETUDES
827,57,9,0.046291579069178156,4,MENSUEL,NSIA-ETUDES
828,58,9,0.047098043108687454,4,MENSUEL,NSIA-ETUDES
829,59,9,0.04799528341938678,4,MENSUEL,NSIA-ETUDES
830,60,9,0.04896113181419538,4,MENSUEL,NSIA-ETUDES
831,26,10,0.034317607278073745,4,MENSUEL,NSIA-ETUDES
832,27,10,0.034362173569673714,4,MENSUEL,NSIA-ETUDES
833,28,10,0.03441252952645253,4,MENSUEL,NSIA-ETUDES
834,29,10,0.03447099104554022,4,MENSUEL,NSIA-ETUDES
835,30,10,0.03453915266287415,4,MENSUEL,NSIA-ETUDES
836,31,10,0.03462081070447582,4,MENSUEL,NSIA-ETUDES
837,32,10,0.03472056484694174,4,MENSUEL,NSIA-ETUDES
838,33,10,0.03483813130142359,4,MENSUEL,NSIA-ETUDES
839,34,10,0.03497319457065331,4,MENSUEL,NSIA-ETUDES
840,35,10,0.0351235734605971,4,MENSUEL,NSIA-ETUDES
841,36,10,0.03529344029420185,4,MENSUEL,NSIA-ETUDES
842,37,10,0.03548265615604101,4,MENSUEL,NSIA-ETUDES
843,38,10,0.035693616435499634,4,MENSUEL,NSIA-ETUDES
844,39,10,0.03592562240856383,4,MENSUEL,NSIA-ETUDES
845,40,10,0.03617617849397807,4,MENSUEL,NSIA-ETUDES
846,41,10,0.03644194709229866,4,MENSUEL,NSIA-ETUDES
847,42,10,0.036715724391731826,4,MENSUEL,NSIA-ETUDES
848,43,10,0.03699754819238775,4,MENSUEL,NSIA-ETUDES
849,44,10,0.037284050614702004,4,MENSUEL,NSIA-ETUDES
850,45,10,0.03757372791275264,4,MENSUEL,NSIA-ETUDES
851,46,10,0.03786462772397362,4,MENSUEL,NSIA-ETUDES
852,47,10,0.03815884922161295,4,MENSUEL,NSIA-ETUDES
853,48,10,0.03846165389881254,4,MENSUEL,NSIA-ETUDES
854,49,10,0.03878025202900666,4,MENSUEL,NSIA-ETUDES
855,50,10,0.0391228265902294,4,MENSUEL,NSIA-ETUDES
856,51,10,0.039499772645203914,4,MENSUEL,NSIA-ETUDES
857,52,10,0.039917740456790904,4,MENSUEL,NSIA-ETUDES
858,53,10,0.040386738672516256,4,MENSUEL,NSIA-ETUDES
859,54,10,0.04091834639898877,4,MENSUEL,NSIA-ETUDES
860,55,10,0.04152362485464574,4,MENSUEL,NSIA-ETUDES
861,56,10,0.0422193961087631,4,MENSUEL,NSIA-ETUDES
862,57,10,0.04302388377095741,4,MENSUEL,NSIA-ETUDES
863,58,10,0.04392377752902832,4,MENSUEL,NSIA-ETUDES
864,59,10,0.04491802818426336,4,MENSUEL,NSIA-ETUDES
865,60,10,0.045985485873232625,4,MENSUEL,NSIA-ETUDES
866,26,11,0.030912287020183102,4,MENSUEL,NSIA-ETUDES
867,27,11,0.030963523731957227,4,MENSUEL,NSIA-ETUDES
868,28,11,0.03102158439242453,4,MENSUEL,NSIA-ETUDES
869,29,11,0.031088933086747355,4,MENSUEL,NSIA-ETUDES
870,30,11,0.03116735927795428,4,MENSUEL,NSIA-ETUDES
871,31,11,0.031260874971351764,4,MENSUEL,NSIA-ETUDES
872,32,11,0.03137415664739334,4,MENSUEL,NSIA-ETUDES
873,33,11,0.03150681446647687,4,MENSUEL,NSIA-ETUDES
874,34,11,0.031658538678882034,4,MENSUEL,NSIA-ETUDES
875,35,11,0.03182712373724249,4,MENSUEL,NSIA-ETUDES
876,36,11,0.03201650847370135,4,MENSUEL,NSIA-ETUDES
877,37,11,0.03222616956978494,4,MENSUEL,NSIA-ETUDES
878,38,11,0.03245803735277311,4,MENSUEL,NSIA-ETUDES
879,39,11,0.03271110685177154,4,MENSUEL,NSIA-ETUDES
880,40,11,0.03298272142146495,4,MENSUEL,NSIA-ETUDES
881,41,11,0.03326959332230735,4,MENSUEL,NSIA-ETUDES
882,42,11,0.03356488191353546,4,MENSUEL,NSIA-ETUDES
883,43,11,0.033868793456545525,4,MENSUEL,NSIA-ETUDES
884,44,11,0.0341782160738237,4,MENSUEL,NSIA-ETUDES
885,45,11,0.034491895127533735,4,MENSUEL,NSIA-ETUDES
886,46,11,0.03480800625626203,4,MENSUEL,NSIA-ETUDES
887,47,11,0.03512953474566534,4,MENSUEL,NSIA-ETUDES
888,48,11,0.03546343428765117,4,MENSUEL,NSIA-ETUDES
889,49,11,0.03581820554023642,4,MENSUEL,NSIA-ETUDES
890,50,11,0.03620311012364669,4,MENSUEL,NSIA-ETUDES
891,51,11,0.03662881203433858,4,MENSUEL,NSIA-ETUDES
892,52,11,0.037102844843374776,4,MENSUEL,NSIA-ETUDES
893,53,11,0.03763458044371395,4,MENSUEL,NSIA-ETUDES
894,54,11,0.038235759135961785,4,MENSUEL,NSIA-ETUDES
895,55,11,0.03891817777350984,4,MENSUEL,NSIA-ETUDES
896,56,11,0.03969794267911737,4,MENSUEL,NSIA-ETUDES
897,57,11,0.04059190671599156,4,MENSUEL,NSIA-ETUDES
898,58,11,0.041585266359421766,4,MENSUEL,NSIA-ETUDES
899,59,11,0.04267748729130272,4,MENSUEL,NSIA-ETUDES
900,60,11,0.04384836427013925,4,MENSUEL,NSIA-ETUDES
901,26,12,0.028104225782856623,4,MENSUEL,NSIA-ETUDES
902,27,12,0.028162676514820576,4,MENSUEL,NSIA-ETUDES
903,28,12,0.02822907888787332,4,MENSUEL,NSIA-ETUDES
904,29,12,0.028306071255860658,4,MENSUEL,NSIA-ETUDES
905,30,12,0.028395690342834675,4,MENSUEL,NSIA-ETUDES
906,31,12,0.02850205658658713,4,MENSUEL,NSIA-ETUDES
907,32,12,0.028629692182649828,4,MENSUEL,NSIA-ETUDES
908,33,12,0.028778209774283414,4,MENSUEL,NSIA-ETUDES
909,34,12,0.02894723860416092,4,MENSUEL,NSIA-ETUDES
910,35,12,0.029134475130162405,4,MENSUEL,NSIA-ETUDES
911,36,12,0.029343469945654222,4,MENSUEL,NSIA-ETUDES
912,37,12,0.029573344204270404,4,MENSUEL,NSIA-ETUDES
913,38,12,0.029825723875704254,4,MENSUEL,NSIA-ETUDES
914,39,12,0.030099426007131475,4,MENSUEL,NSIA-ETUDES
915,40,12,0.030391806733308577,4,MENSUEL,NSIA-ETUDES
916,41,12,0.03069979688872082,4,MENSUEL,NSIA-ETUDES
917,42,12,0.031016779914606003,4,MENSUEL,NSIA-ETUDES
918,43,12,0.031343123254232816,4,MENSUEL,NSIA-ETUDES
919,44,12,0.031675938324208064,4,MENSUEL,NSIA-ETUDES
920,45,12,0.032014060814270544,4,MENSUEL,NSIA-ETUDES
921,46,12,0.032356517335221595,4,MENSUEL,NSIA-ETUDES
922,47,12,0.03270784011309982,4,MENSUEL,NSIA-ETUDES
923,48,12,0.033076186769437785,4,MENSUEL,NSIA-ETUDES
924,49,12,0.03347105488982884,4,MENSUEL,NSIA-ETUDES
925,50,12,0.033902050338345,4,MENSUEL,NSIA-ETUDES
926,51,12,0.034380615987439266,4,MENSUEL,NSIA-ETUDES
927,52,12,0.03491382694981796,4,MENSUEL,NSIA-ETUDES
928,53,12,0.035511319332490604,4,MENSUEL,NSIA-ETUDES
929,54,12,0.036185543297418216,4,MENSUEL,NSIA-ETUDES
930,55,12,0.03694783649561089,4,MENSUEL,NSIA-ETUDES
931,56,12,0.03781323502584284,4,MENSUEL,NSIA-ETUDES
932,57,12,0.03879698945555444,4,MENSUEL,NSIA-ETUDES
933,58,12,0.03988484004625343,4,MENSUEL,NSIA-ETUDES
934,59,12,0.04107681254349664,4,MENSUEL,NSIA-ETUDES
935,60,12,0.04235366797954326,4,MENSUEL,NSIA-ETUDES
936,26,13,0.02575662816575033,4,MENSUEL,NSIA-ETUDES
937,27,13,0.025822919426713508,4,MENSUEL,NSIA-ETUDES
938,28,13,0.025898401948986714,4,MENSUEL,NSIA-ETUDES
939,29,13,0.025985938626060707,4,MENSUEL,NSIA-ETUDES
940,30,13,0.026087707950409267,4,MENSUEL,NSIA-ETUDES
941,31,13,0.026207731958815005,4,MENSUEL,NSIA-ETUDES
942,32,13,0.026350480351482616,4,MENSUEL,NSIA-ETUDES
943,33,13,0.026515510436709407,4,MENSUEL,NSIA-ETUDES
944,34,13,0.026702329313483195,4,MENSUEL,NSIA-ETUDES
945,35,13,0.02690837748118167,4,MENSUEL,NSIA-ETUDES
946,36,13,0.027136845515191594,4,MENSUEL,NSIA-ETUDES
947,37,13,0.027386625563916703,4,MENSUEL,NSIA-ETUDES
948,38,13,0.027659153401957938,4,MENSUEL,NSIA-ETUDES
949,39,13,0.02795322803337582,4,MENSUEL,NSIA-ETUDES
950,40,13,0.028266371900722818,4,MENSUEL,NSIA-ETUDES
951,41,13,0.028595634474270194,4,MENSUEL,NSIA-ETUDES
952,42,13,0.028934607974458584,4,MENSUEL,NSIA-ETUDES
953,43,13,0.029283805290589868,4,MENSUEL,NSIA-ETUDES
954,44,13,0.029640424910292604,4,MENSUEL,NSIA-ETUDES
955,45,13,0.03000405158800167,4,MENSUEL,NSIA-ETUDES
956,46,13,0.030375134653817675,4,MENSUEL,NSIA-ETUDES
957,47,13,0.03075934902757405,4,MENSUEL,NSIA-ETUDES
958,48,13,0.031165786162831086,4,MENSUEL,NSIA-ETUDES
959,49,13,0.031604319581578735,4,MENSUEL,NSIA-ETUDES
960,50,13,0.03208531438605969,4,MENSUEL,NSIA-ETUDES
961,51,13,0.03261982573985815,4,MENSUEL,NSIA-ETUDES
962,52,13,0.03321525027866111,4,MENSUEL,NSIA-ETUDES
963,53,13,0.03388193025936595,4,MENSUEL,NSIA-ETUDES
964,54,13,0.03463197869726198,4,MENSUEL,NSIA-ETUDES
965,55,13,0.0354758977049234,4,MENSUEL,NSIA-ETUDES
966,56,13,0.036427426639539455,4,MENSUEL,NSIA-ETUDES
967,57,13,0.03750205362784783,4,MENSUEL,NSIA-ETUDES
968,58,13,0.038686084351844015,4,MENSUEL,NSIA-ETUDES
969,59,13,0.03998020434447561,4,MENSUEL,NSIA-ETUDES
970,60,13,0.04136590933952907,4,MENSUEL,NSIA-ETUDES
971,26,14,0.023771945834214277,4,MENSUEL,NSIA-ETUDES
972,27,14,0.023846794401018157,4,MENSUEL,NSIA-ETUDES
973,28,14,0.023932226031635924,4,MENSUEL,NSIA-ETUDES
974,29,14,0.024031232718729183,4,MENSUEL,NSIA-ETUDES
975,30,14,0.024145947184118794,4,MENSUEL,NSIA-ETUDES
976,31,14,0.02428037413600366,4,MENSUEL,NSIA-ETUDES
977,32,14,0.024438887773319103,4,MENSUEL,NSIA-ETUDES
978,33,14,0.024620933200803503,4,MENSUEL,NSIA-ETUDES
979,34,14,0.02482575864745454,4,MENSUEL,NSIA-ETUDES
980,35,14,0.02505055544951493,4,MENSUEL,NSIA-ETUDES
981,36,14,0.025298269634120497,4,MENSUEL,NSIA-ETUDES
982,37,14,0.025567655471725393,4,MENSUEL,NSIA-ETUDES
983,38,14,0.025860105993749105,4,MENSUEL,NSIA-ETUDES
984,39,14,0.02617454261261396,4,MENSUEL,NSIA-ETUDES
985,40,14,0.026508572363258435,4,MENSUEL,NSIA-ETUDES
986,41,14,0.026859366903669753,4,MENSUEL,NSIA-ETUDES
987,42,14,0.02722070295468997,4,MENSUEL,NSIA-ETUDES
988,43,14,0.027593129866774053,4,MENSUEL,NSIA-ETUDES
989,44,14,0.02797453142470358,4,MENSUEL,NSIA-ETUDES
990,45,14,0.028365752848883218,4,MENSUEL,NSIA-ETUDES
991,46,14,0.028768326585571345,4,MENSUEL,NSIA-ETUDES
992,47,14,0.02918881801562843,4,MENSUEL,NSIA-ETUDES
993,48,14,0.029636719175292776,4,MENSUEL,NSIA-ETUDES
994,49,14,0.03012262607111024,4,MENSUEL,NSIA-ETUDES
995,50,14,0.03065662504464345,4,MENSUEL,NSIA-ETUDES
996,51,14,0.03125008041936218,4,MENSUEL,NSIA-ETUDES
997,52,14,0.031911074251357856,4,MENSUEL,NSIA-ETUDES
998,53,14,0.032649723283858095,4,MENSUEL,NSIA-ETUDES
999,54,14,0.033477435486496766,4,MENSUEL,NSIA-ETUDES
1000,55,14,0.03440365838303538,4,MENSUEL,NSIA-ETUDES
1001,56,14,0.035442420132524514,4,MENSUEL,NSIA-ETUDES
1002,57,14,0.03660953835782656,4,MENSUEL,NSIA-ETUDES
1003,58,14,0.03789195431029354,4,MENSUEL,NSIA-ETUDES
1004,59,14,0.03929087178785874,4,MENSUEL,NSIA-ETUDES
1005,60,14,0.040788331251546454,4,MENSUEL,NSIA-ETUDES
1006,26,15,0.022078818980787573,4,MENSUEL,NSIA-ETUDES
1007,27,15,0.0221630613921108,4,MENSUEL,NSIA-ETUDES
1008,28,15,0.022259334092058297,4,MENSUEL,NSIA-ETUDES
1009,29,15,0.022370592796899492,4,MENSUEL,NSIA-ETUDES
1010,30,15,0.02249898880136106,4,MENSUEL,NSIA-ETUDES
1011,31,15,0.02264846602729864,4,MENSUEL,NSIA-ETUDES
1012,32,15,0.02282325657788756,4,MENSUEL,NSIA-ETUDES
1013,33,15,0.02302256947575595,4,MENSUEL,NSIA-ETUDES
1014,34,15,0.023245402250618413,4,MENSUEL,NSIA-ETUDES
1015,35,15,0.023488786174749268,4,MENSUEL,NSIA-ETUDES
1016,36,15,0.02375550788830132,4,MENSUEL,NSIA-ETUDES
1017,37,15,0.02404431081770933,4,MENSUEL,NSIA-ETUDES
1018,38,15,0.02435667422281888,4,MENSUEL,NSIA-ETUDES
1019,39,15,0.024691574459457095,4,MENSUEL,NSIA-ETUDES
1020,40,15,0.025046711873765302,4,MENSUEL,NSIA-ETUDES
1021,41,15,0.025419369899868215,4,MENSUEL,NSIA-ETUDES
1022,42,15,0.0258034051503228,4,MENSUEL,NSIA-ETUDES
1023,43,15,0.026199957274194198,4,MENSUEL,NSIA-ETUDES
1024,44,15,0.026608051895935615,4,MENSUEL,NSIA-ETUDES
1025,45,15,0.027029514967138134,4,MENSUEL,NSIA-ETUDES
1026,46,15,0.027466726451214903,4,MENSUEL,NSIA-ETUDES
1027,47,15,0.02792667701937268,4,MENSUEL,NSIA-ETUDES
1028,48,15,0.028419551357082046,4,MENSUEL,NSIA-ETUDES
1029,49,15,0.028955740131265437,4,MENSUEL,NSIA-ETUDES
1030,50,15,0.029545668294708283,4,MENSUEL,NSIA-ETUDES
1031,51,15,0.030201323249348967,4,MENSUEL,NSIA-ETUDES
1032,52,15,0.030930638907476823,4,MENSUEL,NSIA-ETUDES
1033,53,15,0.03174314685886638,4,MENSUEL,NSIA-ETUDES
1034,54,15,0.03264935281764157,4,MENSUEL,NSIA-ETUDES
1035,55,15,0.03365902975274646,4,MENSUEL,NSIA-ETUDES
1036,56,15,0.03478656363734158,4,MENSUEL,NSIA-ETUDES
1037,57,15,0.03604822209135179,4,MENSUEL,NSIA-ETUDES
1038,58,15,0.03743143958860566,4,MENSUEL,NSIA-ETUDES
1039,59,15,0.038937819925827406,4,MENSUEL,NSIA-ETUDES
1040,60,15,0.04055002064245045,4,MENSUEL,NSIA-ETUDES
1041,26,16,0.020623937407095935,4,MENSUEL,NSIA-ETUDES
1042,27,16,0.02071843198581701,4,MENSUEL,NSIA-ETUDES
1043,28,16,0.02082631033706511,4,MENSUEL,NSIA-ETUDES
1044,29,16,0.020950547932807935,4,MENSUEL,NSIA-ETUDES
1045,30,16,0.02109327057931162,4,MENSUEL,NSIA-ETUDES
1046,31,16,0.02125831345822586,4,MENSUEL,NSIA-ETUDES
1047,32,16,0.021449659054822576,4,MENSUEL,NSIA-ETUDES
1048,33,16,0.02166628595737931,4,MENSUEL,NSIA-ETUDES
1049,34,16,0.02190702327540984,4,MENSUEL,NSIA-ETUDES
1050,35,16,0.022168807948314447,4,MENSUEL,NSIA-ETUDES
1051,36,16,0.02245438729261333,4,MENSUEL,NSIA-ETUDES
1052,37,16,0.0227626050425268,4,MENSUEL,NSIA-ETUDES
1053,38,16,0.02309497046095746,4,MENSUEL,NSIA-ETUDES
1054,39,16,0.02345052741652363,4,MENSUEL,NSIA-ETUDES
1055,40,16,0.02382706285979816,4,MENSUEL,NSIA-ETUDES
1056,41,16,0.024221888088340686,4,MENSUEL,NSIA-ETUDES
1057,42,16,0.024629439983867962,4,MENSUEL,NSIA-ETUDES
1058,43,16,0.02505186505650253,4,MENSUEL,NSIA-ETUDES
1059,44,16,0.02548909477289371,4,MENSUEL,NSIA-ETUDES
1060,45,16,0.025943723149172968,4,MENSUEL,NSIA-ETUDES
1061,46,16,0.026418568433411067,4,MENSUEL,NSIA-ETUDES
1062,47,16,0.026921293359287227,4,MENSUEL,NSIA-ETUDES
1063,48,16,0.027461939361169974,4,MENSUEL,NSIA-ETUDES
1064,49,16,0.02805124571438368,4,MENSUEL,NSIA-ETUDES
1065,50,16,0.02870024078988796,4,MENSUEL,NSIA-ETUDES
1066,51,16,0.029420792992852236,4,MENSUEL,NSIA-ETUDES
1067,52,16,0.030220341472784424,4,MENSUEL,NSIA-ETUDES
1068,53,16,0.031107650768839472,4,MENSUEL,NSIA-ETUDES
1069,54,16,0.03209354687865311,4,MENSUEL,NSIA-ETUDES
1070,55,16,0.033188177600656,4,MENSUEL,NSIA-ETUDES
1071,56,16,0.034406383059307155,4,MENSUEL,NSIA-ETUDES
1072,57,16,0.03576480125206939,4,MENSUEL,NSIA-ETUDES
1073,58,16,0.037251239587343,4,MENSUEL,NSIA-ETUDES
1074,59,16,0.038867807339782005,4,MENSUEL,NSIA-ETUDES
1075,60,16,0.04059795075486175,4,MENSUEL,NSIA-ETUDES
1076,26,17,0.019366663299339608,4,MENSUEL,NSIA-ETUDES
1077,27,17,0.019472155024714964,4,MENSUEL,NSIA-ETUDES
1078,28,17,0.01959235235331586,4,MENSUEL,NSIA-ETUDES
1079,29,17,0.01973021034804209,4,MENSUEL,NSIA-ETUDES
1080,30,17,0.01988778016877724,4,MENSUEL,NSIA-ETUDES
1081,31,17,0.02006868632596345,4,MENSUEL,NSIA-ETUDES
1082,32,17,0.02027666998457394,4,MENSUEL,NSIA-ETUDES
1083,33,17,0.020510552705972428,4,MENSUEL,NSIA-ETUDES
1084,34,17,0.020769056824649065,4,MENSUEL,NSIA-ETUDES
1085,35,17,0.02104912667694254,4,MENSUEL,NSIA-ETUDES
1086,36,17,0.021353574774699378,4,MENSUEL,NSIA-ETUDES
1087,37,17,0.021681291444179764,4,MENSUEL,NSIA-ETUDES
1088,38,17,0.022033831323105185,4,MENSUEL,NSIA-ETUDES
1089,39,17,0.02241030216540929,4,MENSUEL,NSIA-ETUDES
1090,40,17,0.022808504691526645,4,MENSUEL,NSIA-ETUDES
1091,41,17,0.023226246114001894,4,MENSUEL,NSIA-ETUDES
1092,42,17,0.023658913718453547,4,MENSUEL,NSIA-ETUDES
1093,43,17,0.024109465234989677,4,MENSUEL,NSIA-ETUDES
1094,44,17,0.02457854219418368,4,MENSUEL,NSIA-ETUDES
1095,45,17,0.025069150537988586,4,MENSUEL,NSIA-ETUDES
1096,46,17,0.025584757137554436,4,MENSUEL,NSIA-ETUDES
1097,47,17,0.02613293765134004,4,MENSUEL,NSIA-ETUDES
1098,48,17,0.026724089899585277,4,MENSUEL,NSIA-ETUDES
1099,49,17,0.02736952895438402,4,MENSUEL,NSIA-ETUDES
1100,50,17,0.02808021400094285,4,MENSUEL,NSIA-ETUDES
1101,51,17,0.028867569778573108,4,MENSUEL,NSIA-ETUDES
1102,52,17,0.029738373808118092,4,MENSUEL,NSIA-ETUDES
1103,53,17,0.03070171140723653,4,MENSUEL,NSIA-ETUDES
1104,54,17,0.0317687712175816,4,MENSUEL,NSIA-ETUDES
1105,55,17,0.03295015110002181,4,MENSUEL,NSIA-ETUDES
1106,56,17,0.03426106341176421,4,MENSUEL,NSIA-ETUDES
1107,57,17,0.03571844916340519,4,MENSUEL,NSIA-ETUDES
1108,58,17,0.03731057005623712,4,MENSUEL,NSIA-ETUDES
1109,59,17,0.039040229724720085,4,MENSUEL,NSIA-ETUDES
1110,60,17,0.0408918205477387,4,MENSUEL,NSIA-ETUDES
1111,26,18,0.018275389560858307,4,MENSUEL,NSIA-ETUDES
1112,27,18,0.01839257606197488,4,MENSUEL,NSIA-ETUDES
1113,28,18,0.018525726262246137,4,MENSUEL,NSIA-ETUDES
1114,29,18,0.01867772848811319,4,MENSUEL,NSIA-ETUDES
1115,30,18,0.018850461927602685,4,MENSUEL,NSIA-ETUDES
1116,31,18,0.01904734409516447,4,MENSUEL,NSIA-ETUDES
1117,32,18,0.019271944665278002,4,MENSUEL,NSIA-ETUDES
1118,33,18,0.01952298367314194,4,MENSUEL,NSIA-ETUDES
1119,34,18,0.019799172706496847,4,MENSUEL,NSIA-ETUDES
1120,35,18,0.02009755194440542,4,MENSUEL,NSIA-ETUDES
1121,36,18,0.020420954492350932,4,MENSUEL,NSIA-ETUDES
1122,37,18,0.020768329133958045,4,MENSUEL,NSIA-ETUDES
1123,38,18,0.02114127476939914,4,MENSUEL,NSIA-ETUDES
1124,39,18,0.021538899624052706,4,MENSUEL,NSIA-ETUDES
1125,40,18,0.021959452323829093,4,MENSUEL,NSIA-ETUDES
1126,41,18,0.022401578099295872,4,MENSUEL,NSIA-ETUDES
1127,42,18,0.022861441622630898,4,MENSUEL,NSIA-ETUDES
1128,43,18,0.023342635472301677,4,MENSUEL,NSIA-ETUDES
