,age,duree_paiement,taux,duree_rente,type_prime,produit
1503,20,12,0.033973877444088196,5,MENSUEL,NSIA-ETUDES
1504,21,12,0.03400899689487654,5,MENSUEL,NSIA-ETUDES
1505,22,12,0.034042467716405206,5,MENSUEL,NSIA-ETUDES
1506,23,12,0.034078768187140444,5,MENSUEL,NSIA-ETUDES
1507,24,12,0.03412015604146925,5,MENSUEL,NSIA-ETUDES
1508,25,12,0.03416708004338624,5,MENSUEL,NSIA-ETUDES
1509,26,12,0.03422100554345261,5,MENSUEL,NSIA-ETUDES
1510,27,12,0.034281527978898066,5,MENSUEL,NSIA-ETUDES
1511,28,12,0.034350281300007925,5,MENSUEL,NSIA-ETUDES
1512,29,12,0.03443000024794109,5,MENSUEL,NSIA-ETUDES
1513,30,12,0.03452279260442354,5,MENSUEL,NSIA-ETUDES
1514,31,12,0.03463293639589842,5,MENSUEL,NSIA-ETUDES
1515,32,12,0.03476512362160464,5,MENSUEL,NSIA-ETUDES
1516,33,12,0.03491895371004571,5,MENSUEL,NSIA-ETUDES
1517,34,12,0.03509404274551961,5,MENSUEL,NSIA-ETUDES
1518,35,12,0.03528800470630016,5,MENSUEL,NSIA-ETUDES
1519,36,12,0.035504529939452675,5,MENSUEL,NSIA-ETUDES
1520,37,12,0.03574271130663926,5,MENSUEL,NSIA-ETUDES
1521,38,12,0.036004239276194006,5,MENSUEL,NSIA-ETUDES
1522,39,12,0.03628788901622327,5,MENSUEL,NSIA-ETUDES
1523,40,12,0.03659091438482943,5,MENSUEL,NSIA-ETUDES
1524,41,12,0.03691012898378943,5,MENSUEL,NSIA-ETUDES
1525,42,12,0.03723866551988502,5,MENSUEL,NSIA-ETUDES
1526,43,12,0.03757690181759519,5,MENSUEL,NSIA-ETUDES
1527,44,12,0.03792183974329028,5,MENSUEL,NSIA-ETUDES
1528,45,12,0.03827226998111243,5,MENSUEL,NSIA-ETUDES
1529,46,12,0.03862715363497715,5,MENSUEL,NSIA-ETUDES
1530,47,12,0.03899118108430975,5,MENSUEL,NSIA-ETUDES
1531,48,12,0.039372789692564476,5,MENSUEL,NSIA-ETUDES
1532,49,12,0.03978183949754897,5,MENSUEL,NSIA-ETUDES
1533,50,12,0.0402282751981955,5,MENSUEL,NSIA-ETUDES
1534,51,12,0.040723977126917305,5,MENSUEL,NSIA-ETUDES
1535,52,12,0.04127629415598517,5,MENSUEL,NSIA-ETUDES
1536,53,12,0.04189520388763976,5,MENSUEL,NSIA-ETUDES
1537,54,12,0.04259363561648456,5,MENSUEL,NSIA-ETUDES
1538,55,12,0.043383357037313774,5,MENSUEL,NSIA-ETUDES
1539,56,12,0.044280008552334944,5,MENSUEL,NSIA-ETUDES
1540,57,12,0.045299414483035816,5,MENSUEL,NSIA-ETUDES
1541,58,12,0.046426775690725626,5,MENSUEL,NSIA-ETUDES
1542,59,12,0.047662112998874,5,MENSUEL,NSIA-ETUDES
1543,60,12,0.04898545536429508,5,MENSUEL,NSIA-ETUDES
1544,20,13,0.03102956738270991,5,MENSUEL,NSIA-ETUDES
1545,21,13,0.031067497028679177,5,MENSUEL,NSIA-ETUDES
1546,22,13,0.031104480575437517,5,MENSUEL,NSIA-ETUDES
1547,23,13,0.031145099310619713,5,MENSUEL,NSIA-ETUDES
1548,24,13,0.03119158487382878,5,MENSUEL,NSIA-ETUDES
1549,25,13,0.031244479766264644,5,MENSUEL,NSIA-ETUDES
1550,26,13,0.03130527215802209,5,MENSUEL,NSIA-ETUDES
1551,27,13,0.03137373729503833,5,MENSUEL,NSIA-ETUDES
1552,28,13,0.0314516929654213,5,MENSUEL,NSIA-ETUDES
1553,29,13,0.031542096715069204,5,MENSUEL,NSIA-ETUDES
1554,30,13,0.03164720441281043,5,MENSUEL,NSIA-ETUDES
1555,31,13,0.031771177107472307,5,MENSUEL,NSIA-ETUDES
1556,32,13,0.03191864110405865,5,MENSUEL,NSIA-ETUDES
1557,33,13,0.03208913904009528,5,MENSUEL,NSIA-ETUDES
1558,34,13,0.03228216466844466,5,MENSUEL,NSIA-ETUDES
1559,35,13,0.03249507420605287,5,MENSUEL,NSIA-ETUDES
1560,36,13,0.03273117326694102,5,MENSUEL,NSIA-ETUDES
1561,37,13,0.032989318061125476,5,MENSUEL,NSIA-ETUDES
1562,38,13,0.033270996637638044,5,MENSUEL,NSIA-ETUDES
1563,39,13,0.033574964251658526,5,MENSUEL,NSIA-ETUDES
1564,40,13,0.03389865613207777,5,MENSUEL,NSIA-ETUDES
1565,41,13,0.03423901849894585,5,MENSUEL,NSIA-ETUDES
1566,42,13,0.03458941786812456,5,MENSUEL,NSIA-ETUDES
1567,43,13,0.03495038461153439,5,MENSUEL,NSIA-ETUDES
1568,44,13,0.0353190189631705,5,MENSUEL,NSIA-ETUDES
1569,45,13,0.03569486736859868,5,MENSUEL,NSIA-ETUDES
1570,46,13,0.0360783839772671,5,MENSUEL,NSIA-ETUDES
1571,47,13,0.03647541749883057,5,MENSUEL,NSIA-ETUDES
1572,48,13,0.03689537867038167,5,MENSUEL,NSIA-ETUDES
1573,49,13,0.03734846450565467,5,MENSUEL,NSIA-ETUDES
1574,50,13,0.0378454050073835,5,MENSUEL,NSIA-ETUDES
1575,51,13,0.038397645329443085,5,MENSUEL,NSIA-ETUDES
1576,52,13,0.03901282084724476,5,MENSUEL,NSIA-ETUDES
1577,53,13,0.03970164104892908,5,MENSUEL,NSIA-ETUDES
1578,54,13,0.04047664194807402,5,MENSUEL,NSIA-ETUDES
1579,55,13,0.04134872131718367,5,MENSUEL,NSIA-ETUDES
1580,56,13,0.04233209476049494,5,MENSUEL,NSIA-ETUDES
1581,57,13,0.04344278881637991,5,MENSUEL,NSIA-ETUDES
1582,58,13,0.044666628431765554,5,MENSUEL,NSIA-ETUDES
1583,59,13,0.04600431899318078,5,MENSUEL,NSIA-ETUDES
1584,60,13,0.047436710317311816,5,MENSUEL,NSIA-ETUDES
1585,20,14,0.0285273022556059,5,MENSUEL,NSIA-ETUDES
1586,21,14,0.028568529687902328,5,MENSUEL,NSIA-ETUDES
1587,22,14,0.028609593295789156,5,MENSUEL,NSIA-ETUDES
1588,23,14,0.028655038405260812,5,MENSUEL,NSIA-ETUDES
1589,24,14,0.028707161050106678,5,MENSUEL,NSIA-ETUDES
1590,25,14,0.028766544626324338,5,MENSUEL,NSIA-ETUDES
1591,26,14,0.028834814031410954,5,MENSUEL,NSIA-ETUDES
1592,27,14,0.02891194041788751,5,MENSUEL,NSIA-ETUDES
1593,28,14,0.028999968659453826,5,MENSUEL,NSIA-ETUDES
1594,29,14,0.029101988330985387,5,MENSUEL,NSIA-ETUDES
1595,30,14,0.029220199859749312,5,MENSUEL,NSIA-ETUDES
1596,31,14,0.029358737625100804,5,MENSUEL,NSIA-ETUDES
1597,32,14,0.02952211735575737,5,MENSUEL,NSIA-ETUDES
1598,33,14,0.029709769525229728,5,MENSUEL,NSIA-ETUDES
1599,34,14,0.02992092231134787,5,MENSUEL,NSIA-ETUDES
1600,35,14,0.030152679827576072,5,MENSUEL,NSIA-ETUDES
1601,36,14,0.03040808524832001,5,MENSUEL,NSIA-ETUDES
1602,37,14,0.03068585461211774,5,MENSUEL,NSIA-ETUDES
1603,38,14,0.030987424245047517,5,MENSUEL,NSIA-ETUDES
1604,39,14,0.031311680116499915,5,MENSUEL,NSIA-ETUDES
1605,40,14,0.03165615186222146,5,MENSUEL,NSIA-ETUDES
1606,41,14,0.032017918078620526,5,MENSUEL,NSIA-ETUDES
1607,42,14,0.03239055472969518,5,MENSUEL,NSIA-ETUDES
1608,43,14,0.03277462836431524,5,MENSUEL,NSIA-ETUDES
1609,44,14,0.033167934618225335,5,MENSUEL,NSIA-ETUDES
1610,45,14,0.0335713368665889,5,MENSUEL,NSIA-ETUDES
1611,46,14,0.03398639681033717,5,MENSUEL,NSIA-ETUDES
1612,47,14,0.034419893365355544,5,MENSUEL,NSIA-ETUDES
1613,48,14,0.034881607055593664,5,MENSUEL,NSIA-ETUDES
1614,49,14,0.03538247831936131,5,MENSUEL,NSIA-ETUDES
1615,50,14,0.035932922406301304,5,MENSUEL,NSIA-ETUDES
1616,51,14,0.03654465386126251,5,MENSUEL,NSIA-ETUDES
1617,52,14,0.03722602091436956,5,MENSUEL,NSIA-ETUDES
1618,53,14,0.03798746707282491,5,MENSUEL,NSIA-ETUDES
1619,54,14,0.03884079281147366,5,MENSUEL,NSIA-ETUDES
1620,55,14,0.039795748045005234,5,MENSUEL,NSIA-ETUDES
1621,56,14,0.04086681195094317,5,MENSUEL,NSIA-ETUDES
1622,57,14,0.04207030922651839,5,MENSUEL,NSIA-ETUDES
1623,58,14,0.04339275746300112,5,MENSUEL,NSIA-ETUDES
1624,59,14,0.044835398874937656,5,MENSUEL,NSIA-ETUDES
1625,60,14,0.046379692836130956,5,MENSUEL,NSIA-ETUDES
1626,20,15,0.026379183049213148,5,MENSUEL,NSIA-ETUDES
1627,21,15,0.02642424002254276,5,MENSUEL,NSIA-ETUDES
1628,22,15,0.026469865255039894,5,MENSUEL,NSIA-ETUDES
1629,23,15,0.026520648453154806,5,MENSUEL,NSIA-ETUDES
1630,24,15,0.026578907825118434,5,MENSUEL,NSIA-ETUDES
1631,25,15,0.02664536720564578,5,MENSUEL,NSIA-ETUDES
1632,26,15,0.026721807896922474,5,MENSUEL,NSIA-ETUDES
1633,27,15,0.02680843470759204,5,MENSUEL,NSIA-ETUDES
1634,28,15,0.026907433335058226,5,MENSUEL,NSIA-ETUDES
1635,29,15,0.027021846986940802,5,MENSUEL,NSIA-ETUDES
1636,30,15,0.027153891693893404,5,MENSUEL,NSIA-ETUDES
1637,31,15,0.027307629699144173,5,MENSUEL,NSIA-ETUDES
1638,32,15,0.027487422533983716,5,MENSUEL,NSIA-ETUDES
1639,33,15,0.027692459139060942,5,MENSUEL,NSIA-ETUDES
1640,34,15,0.02792170996681179,5,MENSUEL,NSIA-ETUDES
1641,35,15,0.028172119219863057,5,MENSUEL,NSIA-ETUDES
1642,36,15,0.028446558609426974,5,MENSUEL,NSIA-ETUDES
1643,37,15,0.028743732563515968,5,MENSUEL,NSIA-ETUDES
1644,38,15,0.029065164085998484,5,MENSUEL,NSIA-ETUDES
1645,39,15,0.029409798776444823,5,MENSUEL,NSIA-ETUDES
1646,40,15,0.029775266677466362,5,MENSUEL,NSIA-ETUDES
1647,41,15,0.03015877003267554,5,MENSUEL,NSIA-ETUDES
1648,42,15,0.030553981183236573,5,MENSUEL,NSIA-ETUDES
1649,43,15,0.030962057096072318,5,MENSUEL,NSIA-ETUDES
1650,44,15,0.031381986542546016,5,MENSUEL,NSIA-ETUDES
1651,45,15,0.03181563305511055,5,MENSUEL,NSIA-ETUDES
1652,46,15,0.03226544925045469,5,MENSUEL,NSIA-ETUDES
1653,47,15,0.03273861994323784,5,MENSUEL,NSIA-ETUDES
1654,48,15,0.033245636746261444,5,MENSUEL,NSIA-ETUDES
1655,49,15,0.0337972042192621,5,MENSUEL,NSIA-ETUDES
1656,50,15,0.03440404541614958,5,MENSUEL,NSIA-ETUDES
1657,51,15,0.03507851113244633,5,MENSUEL,NSIA-ETUDES
1658,52,15,0.03582877310606287,5,MENSUEL,NSIA-ETUDES
1659,53,15,0.03666466890880816,5,MENSUEL,NSIA-ETUDES
1660,54,15,0.037597016755546525,5,MENSUEL,NSIA-ETUDES
1661,55,15,0.03863588089451598,5,MENSUEL,NSIA-ETUDES
1662,56,15,0.03979607526203623,5,MENSUEL,NSIA-ETUDES
1663,57,15,0.04109435287843115,5,MENSUEL,NSIA-ETUDES
1664,58,15,0.04251777214355998,5,MENSUEL,NSIA-ETUDES
1665,59,15,0.04406798404622531,5,MENSUEL,NSIA-ETUDES
1666,60,15,0.045727122995033835,5,MENSUEL,NSIA-ETUDES
1667,20,16,0.024519395457776243,5,MENSUEL,NSIA-ETUDES
1668,21,16,0.024568742352203476,5,MENSUEL,NSIA-ETUDES
1669,22,16,0.024619416608028827,5,MENSUEL,NSIA-ETUDES
1670,23,16,0.024676017617998924,5,MENSUEL,NSIA-ETUDES
1671,24,16,0.024740977857034746,5,MENSUEL,NSIA-ETUDES
1672,25,16,0.024815178340677257,5,MENSUEL,NSIA-ETUDES
1673,26,16,0.024900596379833568,5,MENSUEL,NSIA-ETUDES
1674,27,16,0.024997588205832682,5,MENSUEL,NSIA-ETUDES
1675,28,16,0.025108319613295786,5,MENSUEL,NSIA-ETUDES
1676,29,16,0.025235849232894215,5,MENSUEL,NSIA-ETUDES
1677,30,16,0.02538236221485261,5,MENSUEL,NSIA-ETUDES
1678,31,16,0.025551802845134725,5,MENSUEL,NSIA-ETUDES
1679,32,16,0.025748267737381262,5,MENSUEL,NSIA-ETUDES
1680,33,16,0.025970709560701882,5,MENSUEL,NSIA-ETUDES
1681,34,16,0.026217926442921712,5,MENSUEL,NSIA-ETUDES
1682,35,16,0.026486771257503094,5,MENSUEL,NSIA-ETUDES
1683,36,16,0.026780066783781555,5,MENSUEL,NSIA-ETUDES
1684,37,16,0.027096624023223385,5,MENSUEL,NSIA-ETUDES
1685,38,16,0.027437994266931123,5,MENSUEL,NSIA-ETUDES
1686,39,16,0.027803193580361818,5,MENSUEL,NSIA-ETUDES
1687,40,16,0.02818994744696896,5,MENSUEL,NSIA-ETUDES
1688,41,16,0.028595492136525836,5,MENSUEL,NSIA-ETUDES
1689,42,16,0.02901409509456741,5,MENSUEL,NSIA-ETUDES
1690,43,16,0.029447956177804876,5,MENSUEL,NSIA-ETUDES
1691,44,16,0.029896990348469266,5,MENSUEL,NSIA-ETUDES
1692,45,16,0.030363865094015,5,MENSUEL,NSIA-ETUDES
1693,46,16,0.030851464137393494,5,MENSUEL,NSIA-ETUDES
1694,47,16,0.031367665271848956,5,MENSUEL,NSIA-ETUDES
1695,48,16,0.03192279199318037,5,MENSUEL,NSIA-ETUDES
1696,49,16,0.032527870795662134,5,MENSUEL,NSIA-ETUDES
1697,50,16,0.033194241070562854,5,MENSUEL,NSIA-ETUDES
1698,51,16,0.033934102242692867,5,MENSUEL,NSIA-ETUDES
1699,52,16,0.03475511824963832,5,MENSUEL,NSIA-ETUDES
1700,53,16,0.03566629609505144,5,MENSUEL,NSIA-ETUDES
1701,54,16,0.03667876238598249,5,MENSUEL,NSIA-ETUDES
1702,55,16,0.037802945299607864,5,MENSUEL,NSIA-ETUDES
1703,56,16,0.0390540970960413,5,MENSUEL,NSIA-ETUDES
1704,57,16,0.04044932054809139,5,MENSUEL,NSIA-ETUDES
1705,58,16,0.04197608270818756,5,MENSUEL,NSIA-ETUDES
1706,59,16,0.043636549308436745,5,MENSUEL,NSIA-ETUDES
1707,60,16,0.04541369913675633,5,MENSUEL,NSIA-ETUDES
1708,20,17,0.02289761862143297,5,MENSUEL,NSIA-ETUDES
1709,21,17,0.022951722816799656,5,MENSUEL,NSIA-ETUDES
1710,22,17,0.02300790750515671,5,MENSUEL,NSIA-ETUDES
1711,23,17,0.023070866698109246,5,MENSUEL,NSIA-ETUDES
1712,24,17,0.02314316504421142,5,MENSUEL,NSIA-ETUDES
1713,25,17,0.023225876882320213,5,MENSUEL,NSIA-ETUDES
1714,26,17,0.02332110258033989,5,MENSUEL,NSIA-ETUDES
1715,27,17,0.023429203702862948,5,MENSUEL,NSIA-ETUDES
1716,28,17,0.023552377954195198,5,MENSUEL,NSIA-ETUDES
1717,29,17,0.023693657321487652,5,MENSUEL,NSIA-ETUDES
1718,30,17,0.023855148107078374,5,MENSUEL,NSIA-ETUDES
1719,31,17,0.024040571706949655,5,MENSUEL,NSIA-ETUDES
1720,32,17,0.024253768924931616,5,MENSUEL,NSIA-ETUDES
1721,33,17,0.024493532126891232,5,MENSUEL,NSIA-ETUDES
1722,34,17,0.02475855165137421,5,MENSUEL,NSIA-ETUDES
1723,35,17,0.025045691226345396,5,MENSUEL,NSIA-ETUDES
1724,36,17,0.025357836208736842,5,MENSUEL,NSIA-ETUDES
1725,37,17,0.0256938479523149,5,MENSUEL,NSIA-ETUDES
1726,38,17,0.026055320630287843,5,MENSUEL,NSIA-ETUDES
1727,39,17,0.02644133906153695,5,MENSUEL,NSIA-ETUDES
1728,40,17,0.026849646764066606,5,MENSUEL,NSIA-ETUDES
1729,41,17,0.027277981770604143,5,MENSUEL,NSIA-ETUDES
1730,42,17,0.02772160564847737,5,MENSUEL,NSIA-ETUDES
1731,43,17,0.028183540638036225,5,MENSUEL,NSIA-ETUDES
1732,44,17,0.028664445903668703,5,MENSUEL,NSIA-ETUDES
1733,45,17,0.02916739435444597,5,MENSUEL,NSIA-ETUDES
1734,46,17,0.029695944122040574,5,MENSUEL,NSIA-ETUDES
1735,47,17,0.030257869607115285,5,MENSUEL,NSIA-ETUDES
1736,48,17,0.030863828585757997,5,MENSUEL,NSIA-ETUDES
1737,49,17,0.03152543347297001,5,MENSUEL,NSIA-ETUDES
1738,50,17,0.03225392859372375,5,MENSUEL,NSIA-ETUDES
1739,51,17,0.03306105090215949,5,MENSUEL,NSIA-ETUDES
1740,52,17,0.033953752602491165,5,MENSUEL,NSIA-ETUDES
1741,53,17,0.03494135431296766,5,MENSUEL,NSIA-ETUDES
1742,54,17,0.03603533366877239,5,MENSUEL,NSIA-ETUDES
1743,55,17,0.037246562815540174,5,MENSUEL,NSIA-ETUDES
1744,56,17,0.038590650679826234,5,MENSUEL,NSIA-ETUDES
1745,57,17,0.040084979788017915,5,MENSUEL,NSIA-ETUDES
1746,58,17,0.04171750445205866,5,MENSUEL,NSIA-ETUDES
1747,59,17,0.043491097208991976,5,MENSUEL,NSIA-ETUDES
1748,60,17,0.04538973795740792,5,MENSUEL,NSIA-ETUDES
1749,20,18,0.021474777868895453,5,MENSUEL,NSIA-ETUDES
1750,21,18,0.021534085255129978,5,MENSUEL,NSIA-ETUDES
1751,22,18,0.0215962988605734,5,MENSUEL,NSIA-ETUDES
1752,23,18,0.021666225470958412,5,MENSUEL,NSIA-ETUDES
1753,24,18,0.02174659802003978,5,MENSUEL,NSIA-ETUDES
1754,25,18,0.02183861538977865,5,MENSUEL,NSIA-ETUDES
1755,26,18,0.021944372005160608,5,MENSUEL,NSIA-ETUDES
1756,27,18,0.022064278203854888,5,MENSUEL,NSIA-ETUDES
1757,28,18,0.022200523257117872,5,MENSUEL,NSIA-ETUDES
1758,29,18,0.022356067313913493,5,MENSUEL,NSIA-ETUDES
1759,30,18,0.02253283742575061,5,MENSUEL,NSIA-ETUDES
1760,31,18,0.022734336203597633,5,MENSUEL,NSIA-ETUDES
1761,32,18,0.022964221626786248,5,MENSUEL,NSIA-ETUDES
1762,33,18,0.023221183689866347,5,MENSUEL,NSIA-ETUDES
1763,34,18,0.02350390178065769,5,MENSUEL,NSIA-ETUDES
1764,35,18,0.023809343558838878,5,MENSUEL,NSIA-ETUDES
1765,36,18,0.02414041113353282,5,MENSUEL,NSIA-ETUDES
1766,37,18,0.02449602682792997,5,MENSUEL,NSIA-ETUDES
1767,38,18,0.024877828795155273,5,MENSUEL,NSIA-ETUDES
1768,39,18,0.025284903660926266,5,MENSUEL,NSIA-ETUDES
1769,40,18,0.025715447019408467,5,MENSUEL,NSIA-ETUDES
1770,41,18,0.026168066395820408,5,MENSUEL,NSIA-ETUDES
1771,42,18,0.026638822162007678,5,MENSUEL,NSIA-ETUDES
1772,43,18,0.02713139525170799,5,MENSUEL,NSIA-ETUDES
1773,44,18,0.027646838499386543,5,MENSUEL,NSIA-ETUDES
1774,45,18,0.028188844626577378,5,MENSUEL,NSIA-ETUDES
1775,46,18,0.028760920918612546,5,MENSUEL,NSIA-ETUDES
1776,47,18,0.02937119167052944,5,MENSUEL,NSIA-ETUDES
1777,48,18,0.030030875642600544,5,MENSUEL,NSIA-ETUDES
1778,49,18,0.030751527030382756,5,MENSUEL,NSIA-ETUDES
1779,50,18,0.03154399557348377,5,MENSUEL,NSIA-ETUDES
1780,51,18,0.03241937792784854,5,MENSUEL,NSIA-ETUDES
1781,52,18,0.03338493672215089,5,MENSUEL,NSIA-ETUDES
1782,53,18,0.03445033938952092,5,MENSUEL,NSIA-ETUDES
1783,54,18,0.03562748411810112,5,MENSUEL,NSIA-ETUDES
1784,55,18,0.03692760154802426,5,MENSUEL,NSIA-ETUDES
1785,56,18,0.0383665853068244,5,MENSUEL,NSIA-ETUDES
1786,57,18,0.039962209932498424,5,MENSUEL,NSIA-ETUDES
1787,58,18,0.04170307577545285,5,MENSUEL,NSIA-ETUDES
1788,59,18,0.043592937061714486,5,MENSUEL,NSIA-ETUDES
1789,60,18,0.0456167570293129,5,MENSUEL,NSIA-ETUDES
1790,20,19,0.020220059688331272,5,MENSUEL,NSIA-ETUDES
1791,21,19,0.02028506973100538,5,MENSUEL,NSIA-ETUDES
1792,22,19,0.020353895660111698,5,MENSUEL,NSIA-ETUDES
1793,23,19,0.02043149242046869,5,MENSUEL,NSIA-ETUDES
1794,24,19,0.02052069888037585,5,MENSUEL,NSIA-ETUDES
1795,25,19,0.0206227207541042,5,MENSUEL,NSIA-ETUDES
1796,26,19,0.02073968699053875,5,MENSUEL,NSIA-ETUDES
1797,27,19,0.020872017759159766,5,MENSUEL,NSIA-ETUDES
1798,28,19,0.02102184952856009,5,MENSUEL,NSIA-ETUDES
1799,29,19,0.021191977929654205,5,MENSUEL,NSIA-ETUDES
1800,30,19,0.021384150129611305,5,MENSUEL,NSIA-ETUDES
1801,31,19,0.02160171332191348,5,MENSUEL,NSIA-ETUDES
1802,32,19,0.021848199196072737,5,MENSUEL,NSIA-ETUDES
1803,33,19,0.02212228472453591,5,MENSUEL,NSIA-ETUDES
1804,34,19,0.022422725738925123,5,MENSUEL,NSIA-ETUDES
1805,35,19,0.02274654601358339,5,MENSUEL,NSIA-ETUDES
1806,36,19,0.023096678827322234,5,MENSUEL,NSIA-ETUDES
1807,37,19,0.023472105062227334,5,MENSUEL,NSIA-ETUDES
1808,38,19,0.023874448924528058,5,MENSUEL,NSIA-ETUDES
1809,39,19,0.024303203088119056,5,MENSUEL,NSIA-ETUDES
1810,40,19,0.024757350789694602,5,MENSUEL,NSIA-ETUDES
1811,41,19,0.025236206348501343,5,MENSUEL,NSIA-ETUDES
1812,42,19,0.025736470551497866,5,MENSUEL,NSIA-ETUDES
1813,43,19,0.026262177773463926,5,MENSUEL,NSIA-ETUDES
1814,44,19,0.026814962428202496,5,MENSUEL,NSIA-ETUDES
1815,45,19,0.027398479492165895,5,MENSUEL,NSIA-ETUDES
1816,46,19,0.028016596318090857,5,MENSUEL,NSIA-ETUDES
1817,47,19,0.02867798119314716,5,MENSUEL,NSIA-ETUDES
1818,48,19,0.029393827014647357,5,MENSUEL,NSIA-ETUDES
1819,49,19,0.030175344030560557,5,MENSUEL,NSIA-ETUDES
1820,50,19,0.031032825114021573,5,MENSUEL,NSIA-ETUDES
1821,51,19,0.0319776520755001,5,MENSUEL,NSIA-ETUDES
1822,52,19,0.03301742404040672,5,MENSUEL,NSIA-ETUDES
1823,53,19,0.03416221274116646,5,MENSUEL,NSIA-ETUDES
1824,54,19,0.035424256339880514,5,MENSUEL,NSIA-ETUDES
1825,55,19,0.03681506902383344,5,MENSUEL,NSIA-ETUDES
1826,56,19,0.03835092321768133,5,MENSUEL,NSIA-ETUDES
1827,57,19,0.040050165457799755,5,MENSUEL,NSIA-ETUDES
1828,58,19,0.04190218698027775,5,MENSUEL,NSIA-ETUDES
1829,59,19,0.043911635248717926,5,MENSUEL,NSIA-ETUDES
1830,60,19,0.04606443371889748,5,MENSUEL,NSIA-ETUDES
1831,20,20,0.019108911020431506,5,MENSUEL,NSIA-ETUDES
1832,21,20,0.019180184289308264,5,MENSUEL,NSIA-ETUDES
1833,22,20,0.019256294414359155,5,MENSUEL,NSIA-ETUDES
1834,23,20,0.01934228745722747,5,MENSUEL,NSIA-ETUDES
1835,24,20,0.019441002523322346,5,MENSUEL,NSIA-ETUDES
1836,25,20,0.01955368737975732,5,MENSUEL,NSIA-ETUDES
1837,26,20,0.019682471291263114,5,MENSUEL,NSIA-ETUDES
1838,27,20,0.019827740648521636,5,MENSUEL,NSIA-ETUDES
1839,28,20,0.019991491762750897,5,MENSUEL,NSIA-ETUDES
1840,29,20,0.02017635423183578,5,MENSUEL,NSIA-ETUDES
1841,30,20,0.020383949865954813,5,MENSUEL,NSIA-ETUDES
1842,31,20,0.02061751971569631,5,MENSUEL,NSIA-ETUDES
1843,32,20,0.020880555543224256,5,MENSUEL,NSIA-ETUDES
1844,33,20,0.021171801403374303,5,MENSUEL,NSIA-ETUDES
1845,34,20,0.02149004860045131,5,MENSUEL,NSIA-ETUDES
1846,35,20,0.021832385327690735,5,MENSUEL,NSIA-ETUDES
1847,36,20,0.022201776904259844,5,MENSUEL,NSIA-ETUDES
1848,37,20,0.02259720752338107,5,MENSUEL,NSIA-ETUDES
1849,38,20,0.023020665147215947,5,MENSUEL,NSIA-ETUDES
1850,39,20,0.023472356223058845,5,MENSUEL,NSIA-ETUDES
1851,40,20,0.023951911807585064,5,MENSUEL,NSIA-ETUDES
1852,41,20,0.02445921015958294,5,MENSUEL,NSIA-ETUDES
1853,42,20,0.024991316327604752,5,MENSUEL,NSIA-ETUDES
1854,43,20,0.025552788149586926,5,MENSUEL,NSIA-ETUDES
1855,44,20,0.02614524089746082,5,MENSUEL,NSIA-ETUDES
1856,45,20,0.026772671204424756,5,MENSUEL,NSIA-ETUDES
1857,46,20,0.027439473045488872,5,MENSUEL,NSIA-ETUDES
1858,47,20,0.02815432022503985,5,MENSUEL,NSIA-ETUDES
1859,48,20,0.02892810692292497,5,MENSUEL,NSIA-ETUDES
1860,49,20,0.02977155230171232,5,MENSUEL,NSIA-ETUDES
1861,50,20,0.030695228640374772,5,MENSUEL,NSIA-ETUDES
1862,51,20,0.03171082909121129,5,MENSUEL,NSIA-ETUDES
1863,52,20,0.03282633718280876,5,MENSUEL,NSIA-ETUDES
1864,53,20,0.034052150006348925,5,MENSUEL,NSIA-ETUDES
1865,54,20,0.03540077519975898,5,MENSUEL,NSIA-ETUDES
1866,55,20,0.036884087565931,5,MENSUEL,NSIA-ETUDES
1867,56,20,0.038518895679486395,5,MENSUEL,NSIA-ETUDES
1868,57,20,0.04032428099212486,5,MENSUEL,NSIA-ETUDES
1869,58,20,0.04229042262508362,5,MENSUEL,NSIA-ETUDES
1870,59,20,0.04442286553223838,5,MENSUEL,NSIA-ETUDES
1871,60,20,0.04670881662177112,5,MENSUEL,NSIA-ETUDES
